date,company,open,close
1994-12-15,Apple,0.339286,0.331473
1994-12-16,Apple,0.332589,0.332589
1994-12-19,Apple,0.332589,0.34933
1994-12-20,Apple,0.34933,0.34375
1994-12-21,Apple,0.33817,0.342634
1994-12-22,Apple,0.34375,0.344866
1994-12-23,Apple,0.34375,0.347098
1994-12-27,Apple,0.350446,0.34933
1994-12-28,Apple,0.34933,0.34933
1994-12-29,Apple,0.350446,0.352679
1994-12-30,Apple,0.351563,0.348214
1995-01-03,Apple,0.347098,0.342634
1995-01-04,Apple,0.344866,0.351563
1995-01-05,Apple,0.350446,0.347098
1995-01-06,Apple,0.371652,0.375
1995-01-09,Apple,0.371652,0.367885
1995-01-10,Apple,0.368304,0.390067
1995-01-11,Apple,0.390625,0.417411
1995-01-12,Apple,0.41183,0.405134
1995-01-13,Apple,0.41183,0.40067
1995-01-16,Apple,0.40067,0.397321
1995-01-17,Apple,0.397321,0.401786
1995-01-18,Apple,0.401786,0.407366
1995-01-19,Apple,0.40625,0.409598
1995-01-20,Apple,0.419643,0.38058
1995-01-23,Apple,0.373884,0.377232
1995-01-24,Apple,0.377232,0.371652
1995-01-25,Apple,0.352679,0.365932
1995-01-26,Apple,0.364955,0.352679
1995-01-27,Apple,0.356027,0.356027
1995-01-30,Apple,0.358259,0.358259
1995-01-31,Apple,0.361607,0.360491
1995-02-01,Apple,0.363839,0.358259
1995-02-02,Apple,0.358259,0.371652
1995-02-03,Apple,0.375,0.361607
1995-02-06,Apple,0.363839,0.361607
1995-02-07,Apple,0.360491,0.364397
1995-02-08,Apple,0.366071,0.37779
1995-02-09,Apple,0.376116,0.389509
1995-02-10,Apple,0.389509,0.390625
1995-02-13,Apple,0.388393,0.390625
1995-02-14,Apple,0.390625,0.383371
1995-02-15,Apple,0.386161,0.380022
1995-02-16,Apple,0.385045,0.385603
1995-02-17,Apple,0.382813,0.379464
1995-02-21,Apple,0.38058,0.366071
1995-02-22,Apple,0.362723,0.364397
1995-02-23,Apple,0.367188,0.358817
1995-02-24,Apple,0.358259,0.348214
1995-02-27,Apple,0.341518,0.341518
1995-02-28,Apple,0.34375,0.352679
1995-03-01,Apple,0.354911,0.357143
1995-03-02,Apple,0.358259,0.357143
1995-03-03,Apple,0.354911,0.359375
1995-03-06,Apple,0.354911,0.354911
1995-03-07,Apple,0.356027,0.342076
1995-03-08,Apple,0.345982,0.353237
1995-03-09,Apple,0.356027,0.354911
1995-03-10,Apple,0.353795,0.352679
1995-03-13,Apple,0.353795,0.340402
1995-03-14,Apple,0.341518,0.3125
1995-03-15,Apple,0.316964,0.3125
1995-03-16,Apple,0.314732,0.314732
1995-03-17,Apple,0.316964,0.313616
1995-03-20,Apple,0.313616,0.314732
1995-03-21,Apple,0.316964,0.323661
1995-03-22,Apple,0.323661,0.339844
1995-03-23,Apple,0.33817,0.331473
1995-03-24,Apple,0.333705,0.337054
1995-03-27,Apple,0.335938,0.332031
1995-03-28,Apple,0.323661,0.30692
1995-03-29,Apple,0.303571,0.30692
1995-03-30,Apple,0.309152,0.315848
1995-03-31,Apple,0.313616,0.314732
1995-04-03,Apple,0.316964,0.316964
1995-04-04,Apple,0.319196,0.302455
1995-04-05,Apple,0.304688,0.310268
1995-04-06,Apple,0.332589,0.328125
1995-04-07,Apple,0.330357,0.328125
1995-04-10,Apple,0.329241,0.327009
1995-04-11,Apple,0.328125,0.337054
1995-04-12,Apple,0.341518,0.348214
1995-04-13,Apple,0.350446,0.341518
1995-04-17,Apple,0.340402,0.342634
1995-04-18,Apple,0.34375,0.334821
1995-04-19,Apple,0.334821,0.324777
1995-04-20,Apple,0.331473,0.335938
1995-04-21,Apple,0.332589,0.34933
1995-04-24,Apple,0.348214,0.348214
1995-04-25,Apple,0.34933,0.337054
1995-04-26,Apple,0.335938,0.341518
1995-04-27,Apple,0.34375,0.33817
1995-04-28,Apple,0.339286,0.341518
1995-05-01,Apple,0.341518,0.341518
1995-05-02,Apple,0.341518,0.340402
1995-05-03,Apple,0.341518,0.340402
1995-05-04,Apple,0.341518,0.34375
1995-05-05,Apple,0.345982,0.347098
1995-05-08,Apple,0.356027,0.361607
1995-05-09,Apple,0.362723,0.368304
1995-05-10,Apple,0.370536,0.369978
1995-05-11,Apple,0.371652,0.366071
1995-05-12,Apple,0.364955,0.389509
1995-05-15,Apple,0.385045,0.389509
1995-05-16,Apple,0.385045,0.390625
1995-05-17,Apple,0.390625,0.392857
1995-05-18,Apple,0.393973,0.387277
1995-05-19,Apple,0.382813,0.381696
1995-05-22,Apple,0.379464,0.393973
1995-05-23,Apple,0.393973,0.391741
1995-05-24,Apple,0.390625,0.388393
1995-05-25,Apple,0.386161,0.387277
1995-05-26,Apple,0.383929,0.381138
1995-05-30,Apple,0.38058,0.375
1995-05-31,Apple,0.376116,0.371094
1995-06-01,Apple,0.373884,0.376674
1995-06-02,Apple,0.373884,0.376116
1995-06-05,Apple,0.378348,0.388393
1995-06-06,Apple,0.389509,0.392857
1995-06-07,Apple,0.393973,0.385045
1995-06-08,Apple,0.387277,0.383371
1995-06-09,Apple,0.389509,0.388393
1995-06-12,Apple,0.392857,0.394392
1995-06-13,Apple,0.397321,0.392857
1995-06-14,Apple,0.391741,0.389509
1995-06-15,Apple,0.389509,0.389509
1995-06-16,Apple,0.391741,0.391741
1995-06-19,Apple,0.391741,0.396205
1995-06-20,Apple,0.410714,0.422991
1995-06-21,Apple,0.425223,0.440848
1995-06-22,Apple,0.4375,0.438616
1995-06-23,Apple,0.435268,0.435268
1995-06-26,Apple,0.430804,0.429688
1995-06-27,Apple,0.422991,0.414063
1995-06-28,Apple,0.410714,0.416295
1995-06-29,Apple,0.414063,0.421875
1995-06-30,Apple,0.421875,0.414621
1995-07-03,Apple,0.415179,0.419085
1995-07-05,Apple,0.418527,0.415179
1995-07-06,Apple,0.415179,0.419643
1995-07-07,Apple,0.418527,0.434152
1995-07-10,Apple,0.434152,0.434152
1995-07-11,Apple,0.426339,0.420759
1995-07-12,Apple,0.421875,0.419643
1995-07-13,Apple,0.422991,0.425223
1995-07-14,Apple,0.422991,0.435268
1995-07-17,Apple,0.436384,0.4375
1995-07-18,Apple,0.4375,0.429688
1995-07-19,Apple,0.419643,0.40625
1995-07-20,Apple,0.410714,0.420201
1995-07-21,Apple,0.383929,0.390625
1995-07-24,Apple,0.392857,0.405134
1995-07-25,Apple,0.410714,0.408482
1995-07-26,Apple,0.412946,0.405134
1995-07-27,Apple,0.40625,0.417969
1995-07-28,Apple,0.417411,0.40625
1995-07-31,Apple,0.40625,0.401786
1995-08-01,Apple,0.40067,0.388393
1995-08-02,Apple,0.391741,0.396205
1995-08-03,Apple,0.393973,0.401786
1995-08-04,Apple,0.401786,0.395089
1995-08-07,Apple,0.393973,0.387277
1995-08-08,Apple,0.389509,0.379464
1995-08-09,Apple,0.38058,0.385045
1995-08-10,Apple,0.385045,0.381696
1995-08-11,Apple,0.382813,0.384487
1995-08-14,Apple,0.383929,0.387277
1995-08-15,Apple,0.391741,0.393415
1995-08-16,Apple,0.392857,0.397321
1995-08-17,Apple,0.398438,0.398438
1995-08-18,Apple,0.40067,0.40067
1995-08-21,Apple,0.40067,0.393973
1995-08-22,Apple,0.396205,0.399554
1995-08-23,Apple,0.40067,0.40625
1995-08-24,Apple,0.407366,0.408482
1995-08-25,Apple,0.409598,0.399554
1995-08-28,Apple,0.40067,0.383929
1995-08-29,Apple,0.383929,0.385045
1995-08-30,Apple,0.386161,0.387277
1995-08-31,Apple,0.387277,0.383929
1995-09-01,Apple,0.383929,0.383371
1995-09-05,Apple,0.388393,0.388393
1995-09-06,Apple,0.391741,0.390625
1995-09-07,Apple,0.392857,0.399554
1995-09-08,Apple,0.399554,0.399554
1995-09-11,Apple,0.40067,0.395089
1995-09-12,Apple,0.397321,0.383371
1995-09-13,Apple,0.382813,0.378348
1995-09-14,Apple,0.36942,0.357143
1995-09-15,Apple,0.333705,0.320313
1995-09-18,Apple,0.324777,0.327567
1995-09-19,Apple,0.328125,0.328125
1995-09-20,Apple,0.332589,0.327009
1995-09-21,Apple,0.325893,0.330357
1995-09-22,Apple,0.329241,0.330915
1995-09-25,Apple,0.341518,0.334961
1995-09-26,Apple,0.337054,0.333705
1995-09-27,Apple,0.334821,0.323661
1995-09-28,Apple,0.325893,0.337054
1995-09-29,Apple,0.339286,0.332589
1995-10-02,Apple,0.337054,0.335938
1995-10-03,Apple,0.340402,0.335938
1995-10-04,Apple,0.327009,0.324777
1995-10-05,Apple,0.323661,0.325893
1995-10-06,Apple,0.328125,0.318638
1995-10-09,Apple,0.315848,0.310826
1995-10-10,Apple,0.30692,0.30971
1995-10-11,Apple,0.314732,0.311384
1995-10-12,Apple,0.3125,0.31529
1995-10-13,Apple,0.319196,0.321429
1995-10-16,Apple,0.323661,0.322545
1995-10-17,Apple,0.325893,0.327009
1995-10-18,Apple,0.330357,0.333705
1995-10-19,Apple,0.320313,0.310268
1995-10-20,Apple,0.314732,0.313616
1995-10-23,Apple,0.313616,0.313616
1995-10-24,Apple,0.316964,0.313616
1995-10-25,Apple,0.314732,0.310268
1995-10-26,Apple,0.311384,0.311384
1995-10-27,Apple,0.311384,0.310268
1995-10-30,Apple,0.311384,0.314732
1995-10-31,Apple,0.314732,0.324219
1995-11-01,Apple,0.327009,0.327009
1995-11-02,Apple,0.329241,0.327009
1995-11-03,Apple,0.328125,0.325893
1995-11-06,Apple,0.325893,0.340402
1995-11-07,Apple,0.337054,0.353795
1995-11-08,Apple,0.354911,0.347098
1995-11-09,Apple,0.354911,0.351563
1995-11-10,Apple,0.351563,0.354911
1995-11-13,Apple,0.359375,0.364955
1995-11-14,Apple,0.366071,0.370536
1995-11-15,Apple,0.375,0.366071
1995-11-16,Apple,0.364955,0.356585
1995-11-17,Apple,0.357143,0.358259
1995-11-20,Apple,0.359375,0.344866
1995-11-21,Apple,0.345982,0.344866
1995-11-22,Apple,0.344866,0.344866
1995-11-24,Apple,0.347098,0.358817
1995-11-27,Apple,0.362723,0.351563
1995-11-28,Apple,0.351563,0.357143
1995-11-29,Apple,0.358259,0.350446
1995-11-30,Apple,0.347098,0.340402
1995-12-01,Apple,0.339286,0.335938
1995-12-04,Apple,0.358259,0.352679
1995-12-05,Apple,0.34375,0.352679
1995-12-06,Apple,0.354911,0.345982
1995-12-07,Apple,0.345982,0.344308
1995-12-08,Apple,0.345982,0.351563
1995-12-11,Apple,0.352679,0.344866
1995-12-12,Apple,0.344866,0.339286
1995-12-13,Apple,0.341518,0.342634
1995-12-14,Apple,0.347098,0.341518
1995-12-15,Apple,0.316964,0.314732
1995-12-18,Apple,0.313616,0.287946
1995-12-19,Apple,0.292411,0.292411
1995-12-20,Apple,0.299107,0.291295
1995-12-21,Apple,0.292411,0.290179
1995-12-22,Apple,0.291295,0.287946
1995-12-26,Apple,0.290179,0.286272
1995-12-27,Apple,0.28683,0.289063
1995-12-28,Apple,0.28683,0.285714
1995-12-29,Apple,0.285714,0.284598
1996-01-02,Apple,0.287946,0.28683
1996-01-03,Apple,0.285714,0.28683
1996-01-04,Apple,0.289063,0.281808
1996-01-05,Apple,0.282366,0.305804
1996-01-08,Apple,0.308036,0.309152
1996-01-09,Apple,0.309152,0.292411
1996-01-10,Apple,0.290179,0.305804
1996-01-11,Apple,0.291295,0.3125
1996-01-12,Apple,0.310268,0.302455
1996-01-15,Apple,0.301339,0.304688
1996-01-16,Apple,0.30692,0.308594
1996-01-17,Apple,0.30692,0.303571
1996-01-18,Apple,0.293527,0.285156
1996-01-19,Apple,0.276786,0.266741
1996-01-22,Apple,0.265625,0.272321
1996-01-23,Apple,0.301339,0.282366
1996-01-24,Apple,0.28683,0.287946
1996-01-25,Apple,0.283482,0.270089
1996-01-26,Apple,0.271205,0.273438
1996-01-29,Apple,0.258929,0.260045
1996-01-30,Apple,0.241071,0.243862
1996-01-31,Apple,0.247768,0.246652
1996-02-01,Apple,0.245536,0.253348
1996-02-02,Apple,0.257813,0.261161
1996-02-05,Apple,0.265067,0.261161
1996-02-06,Apple,0.261161,0.264509
1996-02-07,Apple,0.265625,0.252232
1996-02-08,Apple,0.245536,0.248884
1996-02-09,Apple,0.248884,0.247768
1996-02-12,Apple,0.251116,0.253348
1996-02-13,Apple,0.25,0.251116
1996-02-14,Apple,0.252232,0.246652
1996-02-15,Apple,0.246652,0.25
1996-02-16,Apple,0.251116,0.245536
1996-02-20,Apple,0.25,0.258929
1996-02-21,Apple,0.262277,0.264509
1996-02-22,Apple,0.267857,0.266741
1996-02-23,Apple,0.266741,0.266741
1996-02-26,Apple,0.267857,0.263393
1996-02-27,Apple,0.266741,0.25558
1996-02-28,Apple,0.257813,0.247768
1996-02-29,Apple,0.245536,0.245536
1996-03-01,Apple,0.246652,0.239955
1996-03-04,Apple,0.243304,0.234375
1996-03-05,Apple,0.236607,0.237723
1996-03-06,Apple,0.238839,0.233817
1996-03-07,Apple,0.234375,0.230469
1996-03-08,Apple,0.229911,0.232143
1996-03-11,Apple,0.234375,0.231027
1996-03-12,Apple,0.232143,0.230469
1996-03-13,Apple,0.231027,0.229911
1996-03-14,Apple,0.231027,0.228795
1996-03-15,Apple,0.232143,0.231027
1996-03-18,Apple,0.231585,0.233259
1996-03-19,Apple,0.235491,0.229911
1996-03-20,Apple,0.229911,0.225446
1996-03-21,Apple,0.227679,0.22433
1996-03-22,Apple,0.225446,0.226563
1996-03-25,Apple,0.227679,0.214286
1996-03-26,Apple,0.214286,0.21317
1996-03-27,Apple,0.207589,0.225446
1996-03-28,Apple,0.220982,0.21596
1996-03-29,Apple,0.216518,0.219308
1996-04-01,Apple,0.22433,0.227679
1996-04-02,Apple,0.228795,0.223214
1996-04-03,Apple,0.22433,0.219308
1996-04-04,Apple,0.219866,0.215402
1996-04-08,Apple,0.21317,0.217634
1996-04-09,Apple,0.222098,0.232143
1996-04-10,Apple,0.233259,0.232143
1996-04-11,Apple,0.233259,0.229911
1996-04-12,Apple,0.231027,0.227679
1996-04-15,Apple,0.227679,0.229911
1996-04-16,Apple,0.231027,0.231027
1996-04-17,Apple,0.231027,0.225446
1996-04-18,Apple,0.226563,0.220982
1996-04-19,Apple,0.219866,0.223772
1996-04-22,Apple,0.225446,0.22433
1996-04-23,Apple,0.22433,0.220982
1996-04-24,Apple,0.219866,0.216518
1996-04-25,Apple,0.217634,0.222098
1996-04-26,Apple,0.223214,0.220982
1996-04-29,Apple,0.223214,0.220982
1996-04-30,Apple,0.222098,0.217634
1996-05-01,Apple,0.217634,0.217634
1996-05-02,Apple,0.21875,0.212054
1996-05-03,Apple,0.215402,0.21317
1996-05-06,Apple,0.222098,0.228795
1996-05-07,Apple,0.235491,0.239955
1996-05-08,Apple,0.243304,0.238839
1996-05-09,Apple,0.235491,0.233259
1996-05-10,Apple,0.234375,0.243304
1996-05-13,Apple,0.242188,0.241629
1996-05-14,Apple,0.247768,0.245536
1996-05-15,Apple,0.248884,0.254464
1996-05-16,Apple,0.252232,0.253348
1996-05-17,Apple,0.253348,0.246652
1996-05-20,Apple,0.248884,0.249442
1996-05-21,Apple,0.25,0.242188
1996-05-22,Apple,0.24442,0.232701
1996-05-23,Apple,0.233259,0.234375
1996-05-24,Apple,0.234375,0.238839
1996-05-28,Apple,0.238839,0.235491
1996-05-29,Apple,0.234375,0.222098
1996-05-30,Apple,0.222098,0.227679
1996-05-31,Apple,0.228795,0.233259
1996-06-03,Apple,0.231027,0.220982
1996-06-04,Apple,0.214286,0.21596
1996-06-05,Apple,0.226563,0.22433
1996-06-06,Apple,0.223214,0.216518
1996-06-07,Apple,0.214286,0.217634
1996-06-10,Apple,0.217634,0.215402
1996-06-11,Apple,0.216518,0.214286
1996-06-12,Apple,0.21875,0.216518
1996-06-13,Apple,0.217634,0.219866
1996-06-14,Apple,0.220982,0.213728
1996-06-17,Apple,0.215402,0.210938
1996-06-18,Apple,0.210938,0.203125
1996-06-19,Apple,0.206473,0.206473
1996-06-20,Apple,0.208705,0.203125
1996-06-21,Apple,0.204241,0.202009
1996-06-24,Apple,0.202009,0.198661
1996-06-25,Apple,0.197545,0.184152
1996-06-26,Apple,0.184152,0.177455
1996-06-27,Apple,0.178571,0.184152
1996-06-28,Apple,0.186384,0.1875
1996-07-01,Apple,0.188616,0.191964
1996-07-02,Apple,0.190848,0.1875
1996-07-03,Apple,0.18192,0.172991
1996-07-05,Apple,0.172991,0.174107
1996-07-08,Apple,0.175223,0.170759
1996-07-09,Apple,0.174107,0.169643
1996-07-10,Apple,0.170759,0.167411
1996-07-11,Apple,0.167411,0.159598
1996-07-12,Apple,0.164063,0.161272
1996-07-15,Apple,0.16183,0.15346
1996-07-16,Apple,0.155134,0.15067
1996-07-17,Apple,0.155134,0.15067
1996-07-18,Apple,0.191964,0.186384
1996-07-19,Apple,0.186384,0.185268
1996-07-22,Apple,0.186384,0.180804
1996-07-23,Apple,0.183036,0.183036
1996-07-24,Apple,0.178571,0.185826
1996-07-25,Apple,0.188616,0.1875
1996-07-26,Apple,0.191964,0.196429
1996-07-29,Apple,0.196429,0.198661
1996-07-30,Apple,0.202009,0.190848
1996-07-31,Apple,0.189732,0.196429
1996-08-01,Apple,0.196429,0.189732
1996-08-02,Apple,0.19308,0.19308
1996-08-05,Apple,0.19308,0.1875
1996-08-06,Apple,0.1875,0.191964
1996-08-07,Apple,0.194196,0.199777
1996-08-08,Apple,0.199777,0.197545
1996-08-09,Apple,0.198661,0.206473
1996-08-12,Apple,0.208705,0.205357
1996-08-13,Apple,0.204241,0.200893
1996-08-14,Apple,0.202009,0.203125
1996-08-15,Apple,0.202009,0.198661
1996-08-16,Apple,0.202009,0.200893
1996-08-19,Apple,0.199777,0.210938
1996-08-20,Apple,0.21317,0.209821
1996-08-21,Apple,0.209821,0.205357
1996-08-22,Apple,0.205357,0.207589
1996-08-23,Apple,0.205357,0.21317
1996-08-26,Apple,0.21317,0.215402
1996-08-27,Apple,0.215402,0.221959
1996-08-28,Apple,0.222098,0.222098
1996-08-29,Apple,0.222098,0.21875
1996-08-30,Apple,0.220982,0.216518
1996-09-03,Apple,0.215402,0.215402
1996-09-04,Apple,0.21317,0.215402
1996-09-05,Apple,0.209821,0.204241
1996-09-06,Apple,0.206473,0.205357
1996-09-09,Apple,0.202009,0.196429
1996-09-10,Apple,0.197545,0.191964
1996-09-11,Apple,0.191964,0.188616
1996-09-12,Apple,0.1875,0.18192
1996-09-13,Apple,0.18192,0.1875
1996-09-16,Apple,0.191964,0.199777
1996-09-17,Apple,0.204241,0.205357
1996-09-18,Apple,0.205357,0.209821
1996-09-19,Apple,0.210938,0.208705
1996-09-20,Apple,0.208705,0.204241
1996-09-23,Apple,0.204241,0.199777
1996-09-24,Apple,0.199777,0.200893
1996-09-25,Apple,0.200893,0.199777
1996-09-26,Apple,0.199777,0.199777
1996-09-27,Apple,0.198661,0.199219
1996-09-30,Apple,0.197545,0.198103
1996-10-01,Apple,0.196429,0.219866
1996-10-02,Apple,0.210938,0.210938
1996-10-03,Apple,0.210938,0.199777
1996-10-04,Apple,0.204241,0.203683
1996-10-07,Apple,0.205357,0.206473
1996-10-08,Apple,0.209821,0.207589
1996-10-09,Apple,0.208705,0.205357
1996-10-10,Apple,0.21317,0.21596
1996-10-11,Apple,0.217634,0.216518
1996-10-14,Apple,0.21875,0.225446
1996-10-15,Apple,0.229911,0.225446
1996-10-16,Apple,0.225446,0.229911
1996-10-17,Apple,0.245536,0.235491
1996-10-18,Apple,0.236607,0.237165
1996-10-21,Apple,0.236607,0.228795
1996-10-22,Apple,0.228795,0.222098
1996-10-23,Apple,0.220982,0.220982
1996-10-24,Apple,0.223214,0.220982
1996-10-25,Apple,0.222098,0.21875
1996-10-28,Apple,0.22433,0.21875
1996-10-29,Apple,0.219866,0.207589
1996-10-30,Apple,0.209821,0.204241
1996-10-31,Apple,0.207589,0.205357
1996-11-01,Apple,0.208705,0.216518
1996-11-04,Apple,0.217634,0.217634
1996-11-05,Apple,0.21875,0.227679
1996-11-06,Apple,0.228795,0.227679
1996-11-07,Apple,0.226563,0.231027
1996-11-08,Apple,0.231027,0.234375
1996-11-11,Apple,0.235491,0.232143
1996-11-12,Apple,0.233259,0.225446
1996-11-13,Apple,0.226563,0.228237
1996-11-14,Apple,0.227679,0.228795
1996-11-15,Apple,0.231027,0.223214
1996-11-18,Apple,0.223214,0.220982
1996-11-19,Apple,0.222098,0.222098
1996-11-20,Apple,0.222098,0.223214
1996-11-21,Apple,0.222098,0.21875
1996-11-22,Apple,0.21875,0.225446
1996-11-25,Apple,0.226563,0.223214
1996-11-26,Apple,0.222098,0.216518
1996-11-27,Apple,0.215402,0.21875
1996-11-29,Apple,0.21875,0.215402
1996-12-02,Apple,0.215402,0.22433
1996-12-03,Apple,0.225446,0.22433
1996-12-04,Apple,0.22433,0.223214
1996-12-05,Apple,0.223214,0.223214
1996-12-06,Apple,0.217634,0.22433
1996-12-09,Apple,0.225446,0.223214
1996-12-10,Apple,0.222098,0.21875
1996-12-11,Apple,0.212054,0.214286
1996-12-12,Apple,0.215402,0.21317
1996-12-13,Apple,0.212054,0.207589
1996-12-16,Apple,0.209821,0.202009
1996-12-17,Apple,0.199777,0.200893
1996-12-18,Apple,0.203125,0.206473
1996-12-19,Apple,0.205357,0.198661
1996-12-20,Apple,0.200893,0.209821
1996-12-23,Apple,0.214286,0.207589
1996-12-24,Apple,0.207589,0.206473
1996-12-26,Apple,0.207589,0.205357
1996-12-27,Apple,0.204241,0.206473
1996-12-30,Apple,0.206473,0.194196
1996-12-31,Apple,0.190848,0.186384
1997-01-02,Apple,0.188616,0.1875
1997-01-03,Apple,0.188616,0.194196
1997-01-06,Apple,0.157366,0.159598
1997-01-07,Apple,0.16183,0.15625
1997-01-08,Apple,0.162946,0.157366
1997-01-09,Apple,0.158482,0.158482
1997-01-10,Apple,0.157366,0.162946
1997-01-13,Apple,0.165179,0.16183
1997-01-14,Apple,0.164063,0.159598
1997-01-15,Apple,0.160714,0.154018
1997-01-16,Apple,0.152902,0.149554
1997-01-17,Apple,0.149554,0.149554
1997-01-20,Apple,0.15067,0.151228
1997-01-21,Apple,0.151786,0.154018
1997-01-22,Apple,0.155134,0.15346
1997-01-23,Apple,0.154018,0.154018
1997-01-24,Apple,0.154018,0.15067
1997-01-27,Apple,0.152902,0.148438
1997-01-28,Apple,0.151786,0.148438
1997-01-29,Apple,0.148438,0.148438
1997-01-30,Apple,0.149554,0.149554
1997-01-31,Apple,0.148438,0.148438
1997-02-03,Apple,0.15067,0.145647
1997-02-04,Apple,0.145089,0.137277
1997-02-05,Apple,0.136161,0.136161
1997-02-06,Apple,0.136161,0.142857
1997-02-07,Apple,0.147321,0.141183
1997-02-10,Apple,0.143973,0.139509
1997-02-11,Apple,0.141741,0.140067
1997-02-12,Apple,0.140625,0.140625
1997-02-13,Apple,0.140625,0.143973
1997-02-14,Apple,0.145089,0.145647
1997-02-18,Apple,0.148438,0.159598
1997-02-19,Apple,0.159598,0.157366
1997-02-20,Apple,0.157366,0.151786
1997-02-21,Apple,0.15067,0.146205
1997-02-24,Apple,0.145089,0.148438
1997-02-25,Apple,0.151786,0.15067
1997-02-26,Apple,0.151786,0.152902
1997-02-27,Apple,0.151786,0.151786
1997-02-28,Apple,0.15067,0.145089
1997-03-03,Apple,0.147321,0.143973
1997-03-04,Apple,0.145089,0.147321
1997-03-05,Apple,0.148438,0.151786
1997-03-06,Apple,0.151786,0.148438
1997-03-07,Apple,0.149554,0.147321
1997-03-10,Apple,0.148438,0.148438
1997-03-11,Apple,0.148438,0.146205
1997-03-12,Apple,0.145089,0.145089
1997-03-13,Apple,0.146205,0.146205
1997-03-14,Apple,0.146205,0.147879
1997-03-17,Apple,0.145089,0.147321
1997-03-18,Apple,0.146205,0.145089
1997-03-19,Apple,0.146205,0.143973
1997-03-20,Apple,0.142857,0.154018
1997-03-21,Apple,0.15625,0.148438
1997-03-24,Apple,0.147321,0.147321
1997-03-25,Apple,0.148438,0.147321
1997-03-26,Apple,0.146205,0.149554
1997-03-27,Apple,0.15625,0.166295
1997-03-31,Apple,0.166295,0.162946
1997-04-01,Apple,0.157366,0.15625
1997-04-02,Apple,0.159598,0.160714
1997-04-03,Apple,0.165179,0.168527
1997-04-04,Apple,0.170759,0.171875
1997-04-07,Apple,0.176339,0.174107
1997-04-08,Apple,0.175223,0.170759
1997-04-09,Apple,0.171875,0.169643
1997-04-10,Apple,0.169643,0.168527
1997-04-11,Apple,0.168527,0.162946
1997-04-14,Apple,0.164063,0.167411
1997-04-15,Apple,0.170759,0.164621
1997-04-16,Apple,0.166295,0.165737
1997-04-17,Apple,0.162946,0.169643
1997-04-18,Apple,0.170759,0.164063
1997-04-21,Apple,0.166295,0.160714
1997-04-22,Apple,0.16183,0.165179
1997-04-23,Apple,0.164063,0.16183
1997-04-24,Apple,0.165179,0.159598
1997-04-25,Apple,0.157366,0.15625
1997-04-28,Apple,0.158482,0.157366
1997-04-29,Apple,0.160714,0.157924
1997-04-30,Apple,0.151786,0.151786
1997-05-01,Apple,0.15067,0.151786
1997-05-02,Apple,0.151786,0.151786
1997-05-05,Apple,0.151786,0.151786
1997-05-06,Apple,0.151786,0.15067
1997-05-07,Apple,0.15067,0.147321
1997-05-08,Apple,0.148438,0.151786
1997-05-09,Apple,0.151786,0.152344
1997-05-12,Apple,0.154018,0.156808
1997-05-13,Apple,0.15625,0.156808
1997-05-14,Apple,0.159598,0.157924
1997-05-15,Apple,0.158482,0.158482
1997-05-16,Apple,0.15625,0.154018
1997-05-19,Apple,0.15625,0.151786
1997-05-20,Apple,0.151786,0.154018
1997-05-21,Apple,0.152902,0.15067
1997-05-22,Apple,0.149554,0.148438
1997-05-23,Apple,0.148438,0.15067
1997-05-27,Apple,0.149554,0.154018
1997-05-28,Apple,0.155134,0.151786
1997-05-29,Apple,0.152902,0.148438
1997-05-30,Apple,0.147321,0.148438
1997-06-02,Apple,0.151786,0.151228
1997-06-03,Apple,0.149554,0.148996
1997-06-04,Apple,0.148438,0.148438
1997-06-05,Apple,0.148438,0.148996
1997-06-06,Apple,0.148438,0.149554
1997-06-09,Apple,0.148996,0.148438
1997-06-10,Apple,0.149554,0.145089
1997-06-11,Apple,0.145647,0.145647
1997-06-12,Apple,0.146205,0.143415
1997-06-13,Apple,0.143415,0.141183
1997-06-16,Apple,0.141741,0.138393
1997-06-17,Apple,0.138951,0.145926
1997-06-18,Apple,0.143973,0.142299
1997-06-19,Apple,0.142857,0.140625
1997-06-20,Apple,0.140067,0.138951
1997-06-23,Apple,0.138393,0.137277
1997-06-24,Apple,0.137835,0.136719
1997-06-25,Apple,0.136719,0.135045
1997-06-26,Apple,0.135045,0.131138
1997-06-27,Apple,0.131138,0.131138
1997-06-30,Apple,0.131696,0.127232
1997-07-01,Apple,0.124442,0.117746
1997-07-02,Apple,0.118304,0.116629
1997-07-03,Apple,0.117188,0.12221
1997-07-07,Apple,0.124442,0.123326
1997-07-08,Apple,0.123884,0.122768
1997-07-09,Apple,0.123326,0.12221
1997-07-10,Apple,0.114955,0.118304
1997-07-11,Apple,0.11942,0.135603
1997-07-14,Apple,0.136161,0.139509
1997-07-15,Apple,0.140625,0.142299
1997-07-16,Apple,0.141183,0.146763
1997-07-17,Apple,0.151786,0.15625
1997-07-18,Apple,0.159598,0.154855
1997-07-21,Apple,0.156808,0.144252
1997-07-22,Apple,0.146205,0.147879
1997-07-23,Apple,0.149554,0.143973
1997-07-24,Apple,0.143973,0.141183
1997-07-25,Apple,0.141741,0.145089
1997-07-28,Apple,0.146763,0.146763
1997-07-29,Apple,0.146763,0.147321
1997-07-30,Apple,0.151228,0.155134
1997-07-31,Apple,0.155134,0.15625
1997-08-01,Apple,0.157366,0.171317
1997-08-04,Apple,0.171317,0.176339
